w_outcome,w_tool,w_trajectory,w_efficiency,mean_ReAct,mean_PlanExecute,mean_Reflection,mean_Single_slot,rank1,rank2,rank3,rank4
0.2,0.55,0.05,0.2,65.36,79.81,62.0,76.27,PlanExecute,Single-slot,ReAct,Reflection
0.2,0.55,0.1,0.15,63.62,79.93,65.79,77.0,PlanExecute,Single-slot,Reflection,ReAct
0.2,0.55,0.15,0.1,61.87,80.05,69.57,77.73,PlanExecute,Single-slot,Reflection,ReAct
0.2,0.55,0.2,0.05,60.13,80.17,73.36,78.46,PlanExecute,Single-slot,Reflection,ReAct
0.2,0.6,0.05,0.15,62.85,78.61,64.2,75.59,PlanExecute,Single-slot,Reflection,ReAct
0.2,0.6,0.1,0.1,61.1,78.73,67.98,76.32,PlanExecute,Single-slot,Reflection,ReAct
0.2,0.6,0.15,0.05,59.36,78.85,71.77,77.05,PlanExecute,Single-slot,Reflection,ReAct
0.2,0.65,0.05,0.1,60.33,77.41,66.39,74.91,PlanExecute,Single-slot,Reflection,ReAct
0.2,0.65,0.1,0.05,58.59,77.53,70.18,75.64,PlanExecute,Single-slot,Reflection,ReAct
0.2,0.7,0.05,0.05,57.82,76.21,68.59,74.24,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.05,0.05,0.65,89.69,90.93,42.5,82.52,PlanExecute,ReAct,Single-slot,Reflection
0.25,0.05,0.1,0.6,87.95,91.05,46.32,83.25,PlanExecute,ReAct,Single-slot,Reflection
0.25,0.05,0.15,0.55,86.21,91.17,50.14,83.98,PlanExecute,ReAct,Single-slot,Reflection
0.25,0.05,0.2,0.5,84.46,91.3,53.94,84.71,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.05,0.25,0.45,82.72,91.42,57.73,85.44,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.05,0.3,0.4,80.97,91.54,61.52,86.17,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.05,0.35,0.35,79.23,91.66,65.3,86.9,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.05,0.4,0.3,77.48,91.78,69.09,87.63,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.05,0.45,0.25,75.74,91.9,72.88,88.36,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.05,0.5,0.2,74.0,92.02,76.66,89.1,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.05,0.55,0.15,72.25,92.14,80.45,89.83,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.05,0.6,0.1,70.51,92.26,84.24,90.56,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.05,0.65,0.05,68.76,92.38,88.02,91.29,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.1,0.05,0.6,87.18,89.73,44.71,81.84,PlanExecute,ReAct,Single-slot,Reflection
0.25,0.1,0.1,0.55,85.44,89.85,48.53,82.57,PlanExecute,ReAct,Single-slot,Reflection
0.25,0.1,0.15,0.5,83.69,89.97,52.34,83.3,PlanExecute,ReAct,Single-slot,Reflection
0.25,0.1,0.2,0.45,81.95,90.09,56.14,84.03,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.1,0.25,0.4,80.2,90.22,59.93,84.76,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.1,0.3,0.35,78.46,90.34,63.72,85.49,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.1,0.35,0.3,76.71,90.46,67.5,86.22,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.1,0.4,0.25,74.97,90.58,71.29,86.96,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.1,0.45,0.2,73.23,90.7,75.08,87.69,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.1,0.5,0.15,71.48,90.82,78.86,88.42,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.1,0.55,0.1,69.74,90.94,82.65,89.15,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.1,0.6,0.05,67.99,91.06,86.44,89.88,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.15,0.05,0.55,84.67,88.53,46.92,81.16,PlanExecute,ReAct,Single-slot,Reflection
0.25,0.15,0.1,0.5,82.92,88.65,50.74,81.89,PlanExecute,ReAct,Single-slot,Reflection
0.25,0.15,0.15,0.45,81.18,88.77,54.55,82.62,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.15,0.2,0.4,79.43,88.89,58.34,83.35,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.15,0.25,0.35,77.69,89.01,62.13,84.08,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.15,0.3,0.3,75.94,89.14,65.91,84.81,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.15,0.35,0.25,74.2,89.26,69.7,85.55,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.15,0.4,0.2,72.46,89.38,73.49,86.28,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.15,0.45,0.15,70.71,89.5,77.27,87.01,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.15,0.5,0.1,68.97,89.62,81.06,87.74,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.15,0.55,0.05,67.22,89.74,84.85,88.47,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.2,0.05,0.5,82.15,87.33,49.13,80.48,PlanExecute,ReAct,Single-slot,Reflection
0.25,0.2,0.1,0.45,80.41,87.45,52.95,81.21,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.2,0.15,0.4,78.66,87.57,56.75,81.94,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.2,0.2,0.35,76.92,87.69,60.54,82.67,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.2,0.25,0.3,75.17,87.81,64.32,83.41,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.2,0.3,0.25,73.43,87.93,68.11,84.14,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.2,0.35,0.2,71.69,88.06,71.9,84.87,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.2,0.4,0.15,69.94,88.18,75.69,85.6,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.2,0.45,0.1,68.2,88.3,79.47,86.33,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.2,0.5,0.05,66.45,88.42,83.26,87.06,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.25,0.05,0.45,79.64,86.13,51.35,79.8,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.25,0.1,0.4,77.89,86.25,55.16,80.53,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.25,0.15,0.35,76.15,86.37,58.95,81.26,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.25,0.2,0.3,74.4,86.49,62.74,82.0,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.25,0.25,0.25,72.66,86.61,66.52,82.73,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.25,0.3,0.2,70.92,86.73,70.31,83.46,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.25,0.35,0.15,69.17,86.85,74.1,84.19,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.25,0.4,0.1,67.43,86.98,77.88,84.92,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.25,0.45,0.05,65.68,87.1,81.67,85.65,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.3,0.05,0.4,77.12,84.93,53.56,79.12,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.3,0.1,0.35,75.38,85.05,57.36,79.86,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.3,0.15,0.3,73.64,85.17,61.15,80.59,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.3,0.2,0.25,71.89,85.29,64.93,81.32,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.3,0.25,0.2,70.15,85.41,68.72,82.05,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.3,0.3,0.15,68.4,85.53,72.51,82.78,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.3,0.35,0.1,66.66,85.65,76.29,83.51,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.3,0.4,0.05,64.91,85.77,80.08,84.24,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.35,0.05,0.35,74.61,83.73,55.76,78.45,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.35,0.1,0.3,72.87,83.85,59.56,79.18,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.35,0.15,0.25,71.12,83.97,63.35,79.91,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.35,0.2,0.2,69.38,84.09,67.13,80.64,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.35,0.25,0.15,67.63,84.21,70.92,81.37,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.35,0.3,0.1,65.89,84.33,74.71,82.1,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.35,0.35,0.05,64.14,84.45,78.49,82.83,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.4,0.05,0.3,72.1,82.53,57.97,77.77,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.4,0.1,0.25,70.35,82.65,61.76,78.5,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.4,0.15,0.2,68.61,82.77,65.54,79.23,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.4,0.2,0.15,66.86,82.89,69.33,79.96,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.4,0.25,0.1,65.12,83.01,73.12,80.69,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.4,0.3,0.05,63.37,83.13,76.9,81.42,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.45,0.05,0.25,69.58,81.33,60.17,77.09,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.45,0.1,0.2,67.84,81.45,63.95,77.82,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.45,0.15,0.15,66.09,81.57,67.74,78.55,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.45,0.2,0.1,64.35,81.69,71.53,79.28,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.45,0.25,0.05,62.6,81.81,75.32,80.01,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.5,0.05,0.2,67.07,80.13,62.37,76.41,PlanExecute,Single-slot,ReAct,Reflection
0.25,0.5,0.1,0.15,65.32,80.25,66.15,77.14,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.5,0.15,0.1,63.58,80.37,69.94,77.87,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.5,0.2,0.05,61.83,80.49,73.73,78.6,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.55,0.05,0.15,64.55,78.93,64.56,75.73,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.55,0.1,0.1,62.81,79.05,68.35,76.46,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.55,0.15,0.05,61.06,79.17,72.14,77.19,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.6,0.05,0.1,62.04,77.73,66.76,75.05,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.6,0.1,0.05,60.29,77.85,70.55,75.78,PlanExecute,Single-slot,Reflection,ReAct
0.25,0.65,0.05,0.05,59.52,76.53,68.96,74.38,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.05,0.05,0.6,88.88,90.05,45.08,81.98,PlanExecute,ReAct,Single-slot,Reflection
0.3,0.05,0.1,0.55,87.14,90.18,48.9,82.71,PlanExecute,ReAct,Single-slot,Reflection
0.3,0.05,0.15,0.5,85.4,90.3,52.71,83.44,PlanExecute,ReAct,Single-slot,Reflection
0.3,0.05,0.2,0.45,83.65,90.42,56.51,84.17,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.05,0.25,0.4,81.91,90.54,60.3,84.9,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.05,0.3,0.35,80.16,90.66,64.08,85.63,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.05,0.35,0.3,78.42,90.78,67.87,86.36,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.05,0.4,0.25,76.67,90.9,71.66,87.1,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.05,0.45,0.2,74.93,91.02,75.44,87.83,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.05,0.5,0.15,73.19,91.14,79.23,88.56,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.05,0.55,0.1,71.44,91.26,83.02,89.29,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.05,0.6,0.05,69.7,91.38,86.8,90.02,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.1,0.05,0.55,86.37,88.85,47.29,81.3,PlanExecute,ReAct,Single-slot,Reflection
0.3,0.1,0.1,0.5,84.63,88.98,51.11,82.03,PlanExecute,ReAct,Single-slot,Reflection
0.3,0.1,0.15,0.45,82.88,89.1,54.92,82.76,PlanExecute,ReAct,Single-slot,Reflection
0.3,0.1,0.2,0.4,81.14,89.22,58.71,83.49,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.1,0.25,0.35,79.39,89.34,62.49,84.22,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.1,0.3,0.3,77.65,89.46,66.28,84.96,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.1,0.35,0.25,75.9,89.58,70.07,85.69,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.1,0.4,0.2,74.16,89.7,73.85,86.42,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.1,0.45,0.15,72.42,89.82,77.64,87.15,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.1,0.5,0.1,70.67,89.94,81.43,87.88,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.1,0.55,0.05,68.93,90.06,85.22,88.61,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.15,0.05,0.5,83.86,87.65,49.5,80.62,PlanExecute,ReAct,Single-slot,Reflection
0.3,0.15,0.1,0.45,82.11,87.77,53.32,81.35,PlanExecute,ReAct,Single-slot,Reflection
0.3,0.15,0.15,0.4,80.37,87.9,57.12,82.08,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.15,0.2,0.35,78.62,88.02,60.91,82.81,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.15,0.25,0.3,76.88,88.14,64.69,83.55,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.15,0.3,0.25,75.13,88.26,68.48,84.28,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.15,0.35,0.2,73.39,88.38,72.27,85.01,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.15,0.4,0.15,71.65,88.5,76.05,85.74,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.15,0.45,0.1,69.9,88.62,79.84,86.47,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.15,0.5,0.05,68.16,88.74,83.63,87.2,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.2,0.05,0.45,81.34,86.45,51.71,79.94,PlanExecute,ReAct,Single-slot,Reflection
0.3,0.2,0.1,0.4,79.6,86.57,55.52,80.67,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.2,0.15,0.35,77.85,86.69,59.32,81.41,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.2,0.2,0.3,76.11,86.82,63.1,82.14,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.2,0.25,0.25,74.37,86.94,66.89,82.87,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.2,0.3,0.2,72.62,87.06,70.68,83.6,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.2,0.35,0.15,70.88,87.18,74.46,84.33,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.2,0.4,0.1,69.13,87.3,78.25,85.06,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.2,0.45,0.05,67.39,87.42,82.04,85.79,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.25,0.05,0.4,78.83,85.25,53.92,79.27,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.25,0.1,0.35,77.08,85.37,57.73,80.0,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.25,0.15,0.3,75.34,85.49,61.51,80.73,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.25,0.2,0.25,73.6,85.61,65.3,81.46,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.25,0.25,0.2,71.85,85.74,69.09,82.19,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.25,0.3,0.15,70.11,85.86,72.88,82.92,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.25,0.35,0.1,68.36,85.98,76.66,83.65,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.25,0.4,0.05,66.62,86.1,80.45,84.38,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.3,0.05,0.35,76.31,84.05,56.13,78.59,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.3,0.1,0.3,74.57,84.17,59.93,79.32,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.3,0.15,0.25,72.83,84.29,63.71,80.05,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.3,0.2,0.2,71.08,84.41,67.5,80.78,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.3,0.25,0.15,69.34,84.53,71.29,81.51,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.3,0.3,0.1,67.59,84.66,75.07,82.24,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.3,0.35,0.05,65.85,84.78,78.86,82.97,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.35,0.05,0.3,73.8,82.85,58.34,77.91,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.35,0.1,0.25,72.06,82.97,62.12,78.64,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.35,0.15,0.2,70.31,83.09,65.91,79.37,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.35,0.2,0.15,68.57,83.21,69.7,80.1,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.35,0.25,0.1,66.82,83.33,73.48,80.83,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.35,0.3,0.05,65.08,83.45,77.27,81.56,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.4,0.05,0.25,71.29,81.65,60.54,77.23,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.4,0.1,0.2,69.54,81.77,64.32,77.96,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.4,0.15,0.15,67.8,81.89,68.11,78.69,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.4,0.2,0.1,66.05,82.01,71.9,79.42,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.4,0.25,0.05,64.31,82.13,75.68,80.15,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.45,0.05,0.2,68.77,80.45,62.73,76.55,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.45,0.1,0.15,67.03,80.57,66.52,77.28,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.45,0.15,0.1,65.28,80.69,70.31,78.01,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.45,0.2,0.05,63.54,80.81,74.09,78.74,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.5,0.05,0.15,66.26,79.25,64.93,75.87,PlanExecute,Single-slot,ReAct,Reflection
0.3,0.5,0.1,0.1,64.51,79.37,68.72,76.6,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.5,0.15,0.05,62.77,79.49,72.51,77.33,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.55,0.05,0.1,63.74,78.05,67.13,75.19,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.55,0.1,0.05,62.0,78.17,70.92,75.93,PlanExecute,Single-slot,Reflection,ReAct
0.3,0.6,0.05,0.05,61.23,76.85,69.33,74.52,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.05,0.05,0.55,88.07,89.18,47.66,81.44,PlanExecute,ReAct,Single-slot,Reflection
0.35,0.05,0.1,0.5,86.33,89.3,51.47,82.17,PlanExecute,ReAct,Single-slot,Reflection
0.35,0.05,0.15,0.45,84.59,89.42,55.28,82.9,PlanExecute,ReAct,Single-slot,Reflection
0.35,0.05,0.2,0.4,82.84,89.54,59.08,83.63,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.05,0.25,0.35,81.1,89.66,62.86,84.36,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.05,0.3,0.3,79.35,89.78,66.65,85.1,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.05,0.35,0.25,77.61,89.9,70.44,85.83,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.05,0.4,0.2,75.86,90.02,74.22,86.56,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.05,0.45,0.15,74.12,90.14,78.01,87.29,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.05,0.5,0.1,72.38,90.26,81.8,88.02,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.05,0.55,0.05,70.63,90.38,85.58,88.75,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.1,0.05,0.5,85.56,87.98,49.87,80.76,PlanExecute,ReAct,Single-slot,Reflection
0.35,0.1,0.1,0.45,83.82,88.1,53.68,81.49,PlanExecute,ReAct,Single-slot,Reflection
0.35,0.1,0.15,0.4,82.07,88.22,57.49,82.22,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.1,0.2,0.35,80.33,88.34,61.27,82.96,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.1,0.25,0.3,78.58,88.46,65.06,83.69,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.1,0.3,0.25,76.84,88.58,68.85,84.42,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.1,0.35,0.2,75.09,88.7,72.63,85.15,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.1,0.4,0.15,73.35,88.82,76.42,85.88,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.1,0.45,0.1,71.61,88.94,80.21,86.61,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.1,0.5,0.05,69.86,89.06,83.99,87.34,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.15,0.05,0.45,83.05,86.78,52.08,80.08,PlanExecute,ReAct,Single-slot,Reflection
0.35,0.15,0.1,0.4,81.3,86.9,55.89,80.81,PlanExecute,ReAct,Single-slot,Reflection
0.35,0.15,0.15,0.35,79.56,87.02,59.68,81.55,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.15,0.2,0.3,77.81,87.14,63.47,82.28,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.15,0.25,0.25,76.07,87.26,67.26,83.01,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.15,0.3,0.2,74.33,87.38,71.04,83.74,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.15,0.35,0.15,72.58,87.5,74.83,84.47,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.15,0.4,0.1,70.84,87.62,78.62,85.2,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.15,0.45,0.05,69.09,87.74,82.41,85.93,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.2,0.05,0.4,80.53,85.58,54.29,79.41,PlanExecute,ReAct,Single-slot,Reflection
0.35,0.2,0.1,0.35,78.79,85.7,58.1,80.14,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.2,0.15,0.3,77.04,85.82,61.88,80.87,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.2,0.2,0.25,75.3,85.94,65.67,81.6,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.2,0.25,0.2,73.56,86.06,69.46,82.33,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.2,0.3,0.15,71.81,86.18,73.24,83.06,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.2,0.35,0.1,70.07,86.3,77.03,83.79,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.2,0.4,0.05,68.32,86.42,80.82,84.52,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.25,0.05,0.35,78.02,84.37,56.5,78.73,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.25,0.1,0.3,76.27,84.5,60.29,79.46,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.25,0.15,0.25,74.53,84.62,64.08,80.19,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.25,0.2,0.2,72.79,84.74,67.87,80.92,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.25,0.25,0.15,71.04,84.86,71.65,81.65,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.25,0.3,0.1,69.3,84.98,75.44,82.38,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.25,0.35,0.05,67.55,85.1,79.23,83.11,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.3,0.05,0.3,75.5,83.17,58.7,78.05,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.3,0.1,0.25,73.76,83.29,62.49,78.78,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.3,0.15,0.2,72.02,83.42,66.28,79.51,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.3,0.2,0.15,70.27,83.54,70.07,80.24,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.3,0.25,0.1,68.53,83.66,73.85,80.97,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.3,0.3,0.05,66.78,83.78,77.64,81.7,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.35,0.05,0.25,72.99,81.97,60.9,77.37,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.35,0.1,0.2,71.25,82.09,64.69,78.1,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.35,0.15,0.15,69.5,82.21,68.48,78.83,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.35,0.2,0.1,67.76,82.34,72.26,79.56,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.35,0.25,0.05,66.01,82.46,76.05,80.29,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.4,0.05,0.2,70.48,80.77,63.1,76.69,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.4,0.1,0.15,68.73,80.89,66.89,77.42,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.4,0.15,0.1,66.99,81.01,70.67,78.15,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.4,0.2,0.05,65.24,81.13,74.46,78.88,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.45,0.05,0.15,67.96,79.57,65.3,76.01,PlanExecute,Single-slot,ReAct,Reflection
0.35,0.45,0.1,0.1,66.22,79.69,69.09,76.74,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.45,0.15,0.05,64.47,79.81,72.87,77.48,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.5,0.05,0.1,65.45,78.37,67.5,75.33,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.5,0.1,0.05,63.7,78.49,71.28,76.07,PlanExecute,Single-slot,Reflection,ReAct
0.35,0.55,0.05,0.05,62.93,77.17,69.7,74.66,PlanExecute,Single-slot,Reflection,ReAct
0.4,0.05,0.05,0.5,87.26,88.3,50.24,80.9,PlanExecute,ReAct,Single-slot,Reflection
0.4,0.05,0.1,0.45,85.52,88.42,54.05,81.63,PlanExecute,ReAct,Single-slot,Reflection
0.4,0.05,0.15,0.4,83.78,88.54,57.85,82.36,PlanExecute,ReAct,Single-slot,Reflection
0.4,0.05,0.2,0.35,82.03,88.66,61.64,83.1,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.05,0.25,0.3,80.29,88.78,65.43,83.83,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.05,0.3,0.25,78.54,88.9,69.21,84.56,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.05,0.35,0.2,76.8,89.02,73.0,85.29,PlanExecute,Single-slot,ReAct,Reflection
0.4,0.05,0.4,0.15,75.05,89.14,76.79,86.02,PlanExecute,Single-slot,Reflection,ReAct
